item_nr,participant,block_nr,trial_nr,set_nr,word1,word2,probe,response,RT,hit,Unnamed: 10,condition,experiment,zipf_adj,zipf_noun,freq_dep,freq_seq,length_adj,length_noun,composition,denotation,concreteness,specificity
602,28,1,1,1,brown,alloy,,,,,,mid,specificity,5.01,3.13,,,5,5,phrase,,,mid
544,28,1,2,91,bad,success,,,,,,abstract_subsective,compose,5.56,4.92,7.58e-09,8.29e-09,3,7,phrase,subsective,abstract,
699,28,1,3,33,zrtqgfplh,Labrador,,,,,,high,specificity,0.0,3.23,,,9,8,word,,,high
24,28,1,4,4,ptrgsbkv,spirit,,,,,,abstract_baseline,compose,0.0,4.66,0.0,0.0,8,6,word,baseline,abstract,
885,28,1,5,95,mghljkqr,chariot,,,,,,high,specificity,0.0,3.22,,,8,7,word,,,high
193,28,1,6,33,real,salt,Is it sweet?,Ry,1.598724126815796,1.0,,concrete_subsective,compose,5.53,4.69,0.0,0.0,4,4,phrase,subsective,concrete,
619,28,1,7,7,vpbyzkgrf,bird,,,,,,low,specificity,0.0,4.85,,,9,4,word,,,low
689,28,1,8,30,calling,device,,,,,,mid,specificity,4.77,4.27,,,7,6,phrase,,,mid
627,28,1,9,9,qxsw,swan,,,,,,high,specificity,0.0,3.98,,,4,4,word,,,high
883,28,1,10,95,bxfjwts,vehicle,Does it carry people?,Rb,1.6805052757263184,1.0,,low,specificity,0.0,4.52,,,7,7,word,,,low
409,28,1,11,69,current,mosque,,,,,,concrete_subsective,compose,4.81,3.81,0.0,0.0,7,6,phrase,subsective,concrete,
260,28,1,12,44,counterfeit,midwife,,,,,,concrete_privative,compose,3.64,3.59,0.0,0.0,11,7,phrase,privative,concrete,
652,28,1,13,18,htbqzylm,car,,,,,,low,specificity,0.0,5.44,,,8,3,word,,,low
860,28,1,14,87,purple,vegetable,,,,,,mid,specificity,4.29,4.18,,,6,9,phrase,,,mid
703,28,1,15,35,ypdcglkc,flower,,,,,,low,specificity,0.0,4.5,,,8,6,word,,,low
190,28,1,16,32,typical,mistake,,,,,,abstract_subsective,compose,4.51,4.79,0.0,0.0,7,7,phrase,subsective,abstract,
592,28,1,17,99,perfect,failure,,,,,,abstract_subsective,compose,5.28,4.43,0.0,0.0,7,7,phrase,subsective,abstract,
557,28,1,18,93,spurious,cure,,,,,,abstract_privative,compose,2.68,4.14,5.46e-11,5.11e-11,8,4,phrase,privative,abstract,
881,28,1,19,94,medical,vehicle,Is it fast?,Rb,1.8380837440490725,1.0,,mid,specificity,4.63,4.52,,,7,7,phrase,,,mid
156,28,1,20,26,tqvgqrz,skill,Do musicians have it?,Rb,1.6834979057312012,1.0,,abstract_baseline,compose,0.0,4.4,0.0,0.0,7,5,word,baseline,abstract,
535,28,1,21,90,actual,court,,,,,,concrete_subsective,compose,4.6,5.1,3.58e-09,2.04e-08,6,5,phrase,subsective,concrete,
1,28,1,22,1,old,sulphur,,,,,,concrete_subsective,compose,5.79,3.35,5.79e-10,1.71e-09,3,7,phrase,subsective,concrete,
291,28,1,23,49,htbqzylm,port,,,,,,concrete_baseline,compose,0.0,4.49,0.0,0.0,8,4,word,baseline,concrete,
209,28,1,24,35,fake,fiction,,,,,,abstract_privative,compose,4.51,4.11,0.0,0.0,4,7,phrase,privative,abstract,
452,28,1,25,76,phony,novel,,,,,,concrete_privative,compose,2.35,4.43,0.0,0.0,5,5,phrase,privative,concrete,
115,28,1,26,20,unique,stab,,,,,,concrete_subsective,compose,4.66,3.87,0.0,0.0,6,4,phrase,subsective,concrete,
562,28,1,27,94,perfect,plea,,,,,,abstract_subsective,compose,5.28,3.63,2.59e-10,2.07e-10,7,4,phrase,subsective,abstract,
347,28,1,28,58,virtual,pronoun,,,,,,abstract_privative,compose,3.63,2.09,0.0,0.0,7,7,phrase,privative,abstract,
422,28,1,29,71,virtual,strike,,,,,,concrete_privative,compose,3.63,4.73,0.0,0.0,7,6,phrase,privative,concrete,
589,28,1,30,99,new,grave,,,,,,concrete_subsective,compose,5.98,4.2,0.0,0.0,3,5,phrase,subsective,concrete,
717,28,1,31,39,fxldmr,grape,,,,,,high,specificity,0.0,3.54,,,6,5,word,,,high
482,28,1,32,81,counterfeit,audience,,,,,,concrete_privative,compose,3.64,4.86,0.0,0.0,11,8,phrase,privative,concrete,
469,28,1,33,79,typical,slime,,,,,,concrete_subsective,compose,4.51,3.57,0.0,0.0,7,5,phrase,subsective,concrete,
734,28,1,34,45,red,gem,,,,,,mid,specificity,5.41,3.95,,,3,3,phrase,,,mid
567,28,1,35,95,mghljkqr,dungeon,Is it light and airy?,Ry,1.4561071395874023,1.0,,concrete_baseline,compose,0.0,3.14,0.0,0.0,8,7,word,baseline,concrete,
618,28,1,36,6,fxldmr,owl,Does it have feathers?,Rb,1.1608948707580566,1.0,,high,specificity,0.0,4.07,,,6,3,word,,,high
570,28,1,37,95,ptrgsbkv,treason,Is it to be celebrated?,Ry,1.385296106338501,1.0,,abstract_baseline,compose,0.0,3.3,0.0,0.0,8,7,word,baseline,abstract,
49,28,1,38,9,genuine,crown,Is it cheap?,Ry,1.2147512435913086,1.0,,concrete_subsective,compose,4.37,4.53,1.91e-10,3.26e-10,7,5,phrase,subsective,concrete,
40,28,1,39,7,important,respect,,,,,,abstract_subsective,compose,5.57,4.77,1.93e-07,1.88e-07,9,7,phrase,subsective,abstract,
651,28,1,40,17,xkq,cabin,,,,,,high,specificity,0.0,3.9,,,3,5,word,,,high
177,28,1,41,30,zbxlv,dinner,,,,,,concrete_baseline,compose,0.0,4.77,0.0,0.0,5,6,word,baseline,concrete,
741,28,1,42,47,tqvgqrz,knob,,,,,,high,specificity,0.0,3.5,,,7,4,word,,,high
712,28,1,43,38,fxldmr,fruit,,,,,,low,specificity,0.0,4.73,,,6,5,word,,,low
297,28,1,44,50,vpbyzkgrf,pulse,,,,,,concrete_baseline,compose,0.0,3.93,0.0,0.0,9,5,word,baseline,concrete,
709,28,1,45,37,vpbyzkgrf,food,,,,,,low,specificity,0.0,5.45,,,9,4,word,,,low
223,28,1,46,38,new,crab,,,,,,concrete_subsective,compose,5.98,4.21,0.0,0.0,3,4,phrase,subsective,concrete,
414,28,1,47,69,rjdnw,verge,,,,,,abstract_baseline,compose,0.0,3.65,0.0,0.0,5,5,word,baseline,abstract,
436,28,1,48,73,genuine,nuisance,,,,,,abstract_subsective,compose,4.37,3.7,0.0,0.0,7,8,phrase,subsective,abstract,
628,28,1,49,10,bxfjwts,boat,,,,,,low,specificity,0.0,4.89,,,7,4,word,,,low
494,28,1,50,83,counterfeit,children,,,,,,concrete_privative,compose,3.64,5.53,0.0,0.0,11,8,phrase,privative,concrete,
203,28,1,51,34,mock,method,,,,,,abstract_privative,compose,3.74,4.12,0.0,0.0,4,6,phrase,privative,abstract,
855,28,1,52,85,fxldmr,palm,,,,,,high,specificity,0.0,3.87,,,6,4,word,,,high
856,28,1,53,86,htbqzylm,utensil,,,,,,low,specificity,0.0,2.51,,,8,7,word,,,low
110,28,1,54,19,mythical,ground,,,,,,concrete_privative,compose,3.34,5.19,0.0,0.0,8,6,phrase,privative,concrete,
98,28,1,55,17,mock,fireworks,,,,,,concrete_privative,compose,3.74,3.9,0.0,0.0,4,9,phrase,privative,concrete,
636,28,1,56,12,qxsw,barn,,,,,,high,specificity,0.0,4.32,,,4,4,word,,,high
371,28,1,57,62,virtual,heaven,,,,,,abstract_privative,compose,3.63,4.6,0.0,0.0,7,6,phrase,privative,abstract,
866,28,1,58,89,kernelled,vegetable,,,,,,mid,specificity,,4.18,,,9,9,phrase,,,mid
650,28,1,59,17,wooden,building,,,,,,mid,specificity,4.29,5.24,,,6,8,phrase,,,mid
164,28,1,60,28,fabricated,chef,,,,,,concrete_privative,compose,2.79,4.7,0.0,0.0,10,4,phrase,privative,concrete,
298,28,1,61,50,new,outlook,,,,,,abstract_subsective,compose,5.98,3.81,0.0,0.0,3,7,phrase,subsective,abstract,
521,28,1,62,87,fabricated,peace,Is it good to restore?,Ry,1.9019110202789309,0.0,,abstract_privative,compose,2.79,4.74,0.0,0.0,10,5,phrase,privative,abstract,
240,28,1,63,40,mghljkqr,curse,,,,,,abstract_baseline,compose,0.0,3.8,0.0,0.0,8,5,word,baseline,abstract,
820,28,1,64,74,wvcnz,sculpture,Is it decorative?,Rb,1.7852251529693604,1.0,,low,specificity,0.0,4.05,,,5,9,word,,,low
845,28,1,65,82,cutting,tool,,,,,,mid,specificity,4.71,4.07,,,7,4,phrase,,,mid
774,28,1,66,58,qxsw,whale,,,,,,high,specificity,0.0,4.14,,,4,5,word,,,high
599,28,1,67,100,imaginary,wrath,,,,,,abstract_privative,compose,3.56,3.41,0.0,0.0,9,5,phrase,privative,abstract,
777,28,1,68,59,kmlsdjtw,giraffe,,,,,,high,specificity,0.0,3.78,,,8,7,word,,,high
397,28,1,69,67,genuine,swan,,,,,,concrete_subsective,compose,4.37,3.98,0.0,0.0,7,4,phrase,subsective,concrete,
255,28,1,70,43,bxfjwts,vein,,,,,,concrete_baseline,compose,0.0,3.58,0.0,0.0,7,4,word,baseline,concrete,
761,28,1,71,54,young,male,,,,,,mid,specificity,5.51,4.66,,,5,4,phrase,,,mid
83,28,1,72,14,past,reason,,,,,,abstract_privative,compose,5.3,5.19,0.0,0.0,4,6,phrase,privative,abstract,
42,28,1,73,7,xkq,respect,,,,,,abstract_baseline,compose,0.0,4.77,0.0,0.0,3,7,word,baseline,abstract,
10,28,1,74,2,TRUE,terror,Is it good in a children's book?,Ry,1.96773624420166,1.0,,abstract_subsective,compose,5.33,4.06,3.11e-09,2.95e-09,4,6,phrase,subsective,abstract,
400,28,1,75,67,new,thrill,,,,,,abstract_subsective,compose,5.98,3.86,0.0,0.0,3,6,phrase,subsective,abstract,
894,28,1,76,98,rvqf,tractor,,,,,,high,specificity,0.0,3.84,,,4,7,word,,,high
834,28,1,77,78,zrtqgfplh,python,,,,,,high,specificity,0.0,3.59,,,9,6,word,,,high
131,28,1,78,22,spurious,glamour,,,,,,abstract_privative,compose,2.68,3.88,0.0,0.0,8,7,phrase,privative,abstract,
125,28,1,79,21,phony,fame,Is it to be celebrated now?,Ry,1.8131515979766848,1.0,,abstract_privative,compose,2.35,4.18,0.0,0.0,5,4,phrase,privative,abstract,
227,28,1,80,38,artificial,mood,,,,,,abstract_privative,compose,3.85,4.5,0.0,0.0,10,4,phrase,privative,abstract,
854,28,1,81,85,tropical,tree,,,,,,mid,specificity,3.87,4.95,,,8,4,phrase,,,mid
798,28,1,82,66,bxfjwts,shark,,,,,,high,specificity,0.0,4.17,,,7,5,word,,,high
792,28,1,83,64,fxldmr,Saturn,,,,,,high,specificity,0.0,3.55,,,6,6,word,,,high
582,28,1,84,97,zrtqgfplh,instinct,,,,,,abstract_baseline,compose,0.0,4.01,0.0,0.0,9,8,word,baseline,abstract,
309,28,1,85,52,fxldmr,husband,,,,,,concrete_baseline,compose,0.0,4.94,0.0,0.0,6,7,word,baseline,concrete,
76,28,1,86,13,new,gloom,,,,,,abstract_subsective,compose,5.98,3.6,0.0,0.0,3,5,phrase,subsective,abstract,
586,28,1,87,98,special,woe,,,,,,abstract_subsective,compose,5.32,3.17,2.19e-10,1.94e-10,7,3,phrase,subsective,abstract,
95,28,1,88,16,fictitious,mode,,,,,,abstract_privative,compose,2.91,3.84,0.0,0.0,10,4,phrase,privative,abstract,
148,28,1,89,25,perfect,trouble,,,,,,abstract_subsective,compose,5.28,5.08,0.0,0.0,7,7,phrase,subsective,abstract,
547,28,1,90,92,average,bongo,,,,,,concrete_subsective,compose,4.73,3.04,0.0,0.0,7,5,phrase,subsective,concrete,
610,28,1,91,4,vpbyzkgrf,bird,,,,,,low,specificity,0.0,4.85,,,9,4,word,,,low
50,28,1,92,9,fictional,crown,Is it suitable for a TV show?,Rb,2.10636568069458,1.0,,concrete_privative,compose,3.69,4.53,0.0,0.0,9,5,phrase,privative,concrete,
69,28,1,93,12,rjdnw,beggar,,,,,,concrete_baseline,compose,0.0,3.15,0.0,0.0,5,6,word,baseline,concrete,
888,28,1,94,96,fxldmr,submarine,,,,,,high,specificity,0.0,3.77,,,6,9,word,,,high
122,28,1,95,21,FALSE,beer,,,,,,concrete_privative,compose,4.76,4.47,0.0,0.0,5,4,phrase,privative,concrete,
280,28,1,96,47,authentic,greed,,,,,,abstract_subsective,compose,3.73,3.63,0.0,0.0,9,5,phrase,subsective,abstract,
66,28,1,97,11,htbqzylm,caution,,,,,,abstract_baseline,compose,0.0,3.81,0.0,0.0,8,7,word,baseline,abstract,
509,28,1,98,85,fictional,talent,Is it enviable?,Ry,1.9358227252960205,1.0,,abstract_privative,compose,3.69,4.58,0.0,0.0,9,6,phrase,privative,abstract,
420,28,1,99,70,mghljkqr,triumph,,,,,,abstract_baseline,compose,0.0,4.01,0.0,0.0,8,7,word,baseline,abstract,
328,28,1,100,55,authentic,fault,,,,,,abstract_subsective,compose,3.73,4.75,0.0,0.0,9,5,phrase,subsective,abstract,
549,28,1,101,92,rvqf,bongo,,,,,,concrete_baseline,compose,0.0,3.04,0.0,0.0,4,5,word,baseline,concrete,
463,28,1,102,78,real,shotgun,Is it to be handled with care?,Rb,2.260952472686768,1.0,,concrete_subsective,compose,5.53,3.49,0.0,0.0,4,7,phrase,subsective,concrete,
742,28,1,103,48,htbqzylm,hat,,,,,,low,specificity,0.0,4.76,,,8,3,word,,,low
788,28,1,104,63,solitary,person,,,,,,mid,specificity,3.59,5.34,,,8,6,phrase,,,mid
850,28,1,105,84,mtpv,tree,,,,,,low,specificity,0.0,4.95,,,4,4,word,,,low
282,28,1,106,47,rjdnw,greed,,,,,,abstract_baseline,compose,0.0,3.63,0.0,0.0,5,5,word,baseline,abstract,
199,28,1,107,34,good,throne,,,,,,concrete_subsective,compose,6.35,4.0,0.0,0.0,4,6,phrase,subsective,concrete,
876,28,1,108,92,rvqf,potato,,,,,,high,specificity,0.0,4.44,,,4,6,word,,,high
724,28,1,109,42,mghljkqr,fruit,,,,,,low,specificity,0.0,4.73,,,8,5,word,,,low
250,28,1,110,42,genuine,output,,,,,,abstract_subsective,compose,4.37,3.77,0.0,0.0,7,6,phrase,subsective,abstract,
847,28,1,111,83,mtpv,tool,,,,,,low,specificity,0.0,4.07,,,4,4,word,,,low
283,28,1,112,48,perfect,taste,,,,,,concrete_subsective,compose,5.28,4.95,0.0,0.0,7,5,phrase,subsective,concrete,
730,28,1,113,44,vpbyzkgrf,gem,,,,,,low,specificity,0.0,3.95,,,9,3,word,,,low
687,28,1,114,29,rjdnw,mob,,,,,,high,specificity,0.0,3.71,,,5,3,word,,,high
833,28,1,115,78,large,snake,,,,,,mid,specificity,5.1,4.36,,,5,5,phrase,,,mid
473,28,1,116,79,FALSE,despair,,,,,,abstract_privative,compose,4.76,3.81,0.0,0.0,5,7,phrase,privative,abstract,
733,28,1,117,45,wvcnz,gem,Is it shiny?,Rb,1.0352320671081543,1.0,,low,specificity,0.0,3.95,,,5,3,word,,,low
492,28,1,118,82,tqvgqrz,neglect,,,,,,abstract_baseline,compose,0.0,3.65,0.0,0.0,7,7,word,baseline,abstract,
406,28,1,119,68,real,fate,,,,,,abstract_subsective,compose,5.53,4.22,0.0,0.0,4,4,phrase,subsective,abstract,
485,28,1,120,81,fabricated,attempt,,,,,,abstract_privative,compose,2.79,4.6,0.0,0.0,10,7,phrase,privative,abstract,
483,28,1,121,81,zrtqgfplh,audience,,,,,,concrete_baseline,compose,0.0,4.86,0.0,0.0,9,8,word,baseline,concrete,
87,28,1,122,15,mtpv,chess,,,,,,concrete_baseline,compose,0.0,3.91,0.0,0.0,4,5,word,baseline,concrete,
897,28,1,123,99,xkq,storm,,,,,,high,specificity,0.0,4.46,,,3,5,word,,,high
803,28,1,124,68,naval,rank,,,,,,mid,specificity,3.91,3.9,,,5,4,phrase,,,mid
725,28,1,125,42,crisp,fruit,,,,,,mid,specificity,4.05,4.73,,,5,5,phrase,,,mid
812,28,1,126,71,narrow,river,,,,,,mid,specificity,4.25,4.93,,,6,5,phrase,,,mid
79,28,1,127,14,average,daughter,,,,,,concrete_subsective,compose,4.73,4.97,0.0,0.0,7,8,phrase,subsective,concrete,
480,28,1,128,80,rjdnw,aspect,,,,,,abstract_baseline,compose,0.0,4.24,0.0,0.0,5,6,word,baseline,abstract,
867,28,1,129,89,qxsw,corn,,,,,,high,specificity,0.0,3.94,,,4,4,word,,,high
