item_nr,participant,block_nr,trial_nr,set_nr,word1,word2,probe,response,RT,hit,Unnamed: 10,condition,experiment,zipf_adj,zipf_noun,freq_dep,freq_seq,length_adj,length_noun,composition,denotation,concreteness,specificity
849,02,1,56,83,rvqf,spade,,,,,,high,specificity,0.0,3.59,,,4,5,word,,,high
439,02,1,57,74,average,weapon,,,,,,concrete_subsective,compose,4.73,4.29,0.0,0.0,7,6,phrase,subsective,concrete,
112,02,1,58,19,old,value,Should it be taught in school?,Ry,0.8058452606201172,1.0,,abstract_subsective,compose,5.79,5.0,0.0,0.0,3,5,phrase,subsective,abstract,
668,02,1,59,23,striped,cat,,,,,,mid,specificity,3.25,4.83,,,7,3,phrase,,,mid
723,02,1,60,41,zbxlv,watermelon,,,,,,high,specificity,0.0,3.13,,,5,10,word,,,high
87,02,1,61,15,mtpv,chess,,,,,,concrete_baseline,compose,0.0,3.91,0.0,0.0,4,5,word,baseline,concrete,
177,02,1,62,30,zbxlv,dinner,,,,,,concrete_baseline,compose,0.0,4.77,0.0,0.0,5,6,word,baseline,concrete,
729,02,1,63,43,ypdcglkc,jacket,,,,,,high,specificity,0.0,4.29,,,8,6,word,,,high
325,02,1,64,55,real,traffic,,,,,,concrete_subsective,compose,5.53,4.54,0.0,0.0,4,7,phrase,subsective,concrete,
724,02,1,65,42,mghljkqr,fruit,,,,,,low,specificity,0.0,4.73,,,8,5,word,,,low
832,02,1,66,78,kmlsdjtw,snake,,,,,,low,specificity,0.0,4.36,,,8,5,word,,,low
48,02,1,67,8,htbqzylm,mischief,,,,,,abstract_baseline,compose,0.0,3.48,0.0,0.0,8,8,word,baseline,abstract,
18,02,1,68,3,rjdnw,duty,,,,,,abstract_baseline,compose,0.0,4.61,0.0,0.0,5,4,word,baseline,abstract,
252,02,1,69,42,htbqzylm,output,,,,,,abstract_baseline,compose,0.0,3.77,0.0,0.0,8,6,word,baseline,abstract,
679,02,1,70,27,ptrgsbkv,cream,,,,,,low,specificity,0.0,4.89,,,8,5,word,,,low
845,02,1,71,82,cutting,tool,,,,,,mid,specificity,4.71,4.07,,,7,4,phrase,,,mid
166,02,1,72,28,current,option,,,,,,abstract_subsective,compose,4.81,4.61,0.0,0.0,7,6,phrase,subsective,abstract,
148,02,1,73,25,perfect,trouble,,,,,,abstract_subsective,compose,5.28,5.08,0.0,0.0,7,7,phrase,subsective,abstract,
402,02,1,74,67,ypdcglkc,thrill,,,,,,abstract_baseline,compose,0.0,3.86,0.0,0.0,8,6,word,baseline,abstract,
612,02,1,75,4,mtpv,cardinal,,,,,,high,specificity,0.0,3.67,,,4,8,word,,,high
743,02,1,76,48,protective,hat,,,,,,mid,specificity,3.83,4.76,,,10,3,phrase,,,mid
704,02,1,77,35,yellow,flower,,,,,,mid,specificity,4.84,4.5,,,6,6,phrase,,,mid
140,02,1,78,24,counterfeit,item,,,,,,concrete_privative,compose,3.64,4.7,0.0,0.0,11,4,phrase,privative,concrete,
629,02,1,79,10,small,boat,,,,,,mid,specificity,5.43,4.89,,,5,4,phrase,,,mid
896,02,1,80,99,violent,weather,,,,,,mid,specificity,4.34,5.12,,,7,7,phrase,,,mid
632,02,1,81,11,rain,boots,,,,,,mid,specificity,5.08,4.36,,,4,5,phrase,,,mid
737,02,1,82,46,blue,gem,Is it valuable?,Rb,0.5236010551452637,1.0,,mid,specificity,5.16,3.95,,,4,3,phrase,,,mid
415,02,1,83,70,authentic,laughter,,,,,,concrete_subsective,compose,3.73,3.84,0.0,0.0,9,8,phrase,subsective,concrete,
861,02,1,84,87,kmlsdjtw,aubergine,,,,,,high,specificity,0.0,3.46,,,8,9,word,,,high
125,02,1,85,21,phony,fame,Is it to be celebrated now?,Ry,1.0462026596069336,1.0,,abstract_privative,compose,2.35,4.18,0.0,0.0,5,4,phrase,privative,abstract,
641,02,1,86,14,industrial,building,,,,,,mid,specificity,4.48,5.24,,,10,8,phrase,,,mid
645,02,1,87,15,rvqf,hospital,,,,,,high,specificity,0.0,5.08,,,4,8,word,,,high
372,02,1,88,62,rvqf,heaven,,,,,,abstract_baseline,compose,0.0,4.6,0.0,0.0,4,6,word,baseline,abstract,
266,02,1,89,45,virtual,metal,,,,,,concrete_privative,compose,3.63,4.63,0.0,0.0,7,5,phrase,privative,concrete,
862,02,1,90,88,ypdcglkc,vegetable,,,,,,low,specificity,0.0,4.18,,,8,9,word,,,low
318,02,1,91,53,rjdnw,hatred,,,,,,abstract_baseline,compose,0.0,3.65,0.0,0.0,5,6,word,baseline,abstract,
23,02,1,92,4,past,spirit,,,,,,abstract_privative,compose,5.3,4.66,6.09e-10,4.09e-10,4,6,phrase,privative,abstract,
501,02,1,93,84,ypdcglkc,treasure,,,,,,concrete_baseline,compose,0.0,4.46,0.0,0.0,8,8,word,baseline,concrete,
847,02,1,94,83,mtpv,tool,,,,,,low,specificity,0.0,4.07,,,4,4,word,,,low
161,02,1,95,27,mythical,inkling,,,,,,abstract_privative,compose,3.34,3.38,0.0,0.0,8,7,phrase,privative,abstract,
196,02,1,96,33,new,effort,,,,,,abstract_subsective,compose,5.98,4.76,0.0,0.0,3,6,phrase,subsective,abstract,
757,02,1,97,53,bxfjwts,liquor,,,,,,low,specificity,0.0,3.48,,,7,6,word,,,low
610,02,1,98,4,vpbyzkgrf,bird,,,,,,low,specificity,0.0,4.85,,,9,4,word,,,low
82,02,1,99,14,special,reason,,,,,,abstract_subsective,compose,5.32,5.19,0.0,0.0,7,6,phrase,subsective,abstract,
494,02,1,100,83,counterfeit,children,,,,,,concrete_privative,compose,3.64,5.53,0.0,0.0,11,8,phrase,privative,concrete,
119,02,1,101,20,artificial,sin,,,,,,abstract_privative,compose,3.85,3.96,0.0,0.0,10,3,phrase,privative,abstract,
615,02,1,102,5,mtpv,ostrich,,,,,,high,specificity,0.0,3.52,,,4,7,word,,,high
443,02,1,103,74,spurious,madness,,,,,,abstract_privative,compose,2.68,4.03,0.0,0.0,8,7,phrase,privative,abstract,
700,02,1,104,34,fxldmr,fish,Does it have fins,Rb,1.5747909545898438,1.0,,low,specificity,0.0,5.19,,,6,4,word,,,low
829,02,1,105,77,rjdnw,snacks,,,,,,low,specificity,0.0,3.49,,,5,6,word,,,low
895,02,1,106,99,xkq,weather,Is it predictable?,Ry,1.0272548198699951,1.0,,low,specificity,0.0,5.12,,,3,7,word,,,low
221,02,1,107,37,artificial,outcome,,,,,,abstract_privative,compose,3.85,4.28,0.0,0.0,10,7,phrase,privative,abstract,
304,02,1,108,51,special,idea,,,,,,abstract_subsective,compose,5.32,5.56,0.0,0.0,7,4,phrase,subsective,abstract,
58,02,1,109,10,true,scandal,Is it newsworthy?,Rb,0.9115612506866456,1.0,,abstract_subsective,compose,5.33,4.22,1.25e-09,9.97e-10,4,7,phrase,subsective,abstract,
711,02,1,110,37,xkq,pasta,,,,,,high,specificity,0.0,4.19,,,3,5,word,,,high
222,02,1,111,37,wvcnz,outcome,,,,,,abstract_baseline,compose,0.0,4.28,0.0,0.0,5,7,word,baseline,abstract,
464,02,1,112,78,mythical,shotgun,,,,,,concrete_privative,compose,3.34,3.49,0.0,0.0,8,7,phrase,privative,concrete,
617,02,1,113,6,nocturnal,bird,,,,,,mid,specificity,3.35,4.85,,,9,4,phrase,,,mid
685,02,1,114,29,wvcnz,crowd,,,,,,low,specificity,0.0,4.76,,,5,5,word,,,low
262,02,1,115,44,important,virtue,Is it to be disregarded?,Rb,1.215749740600586,0.0,,abstract_subsective,compose,5.57,3.51,0.0,0.0,9,6,phrase,subsective,abstract,
591,02,1,116,99,ptrgsbkv,grave,,,,,,concrete_baseline,compose,0.0,4.2,0.0,0.0,8,5,word,baseline,concrete,
508,02,1,117,85,genuine,talent,,,,,,abstract_subsective,compose,4.37,4.58,0.0,0.0,7,6,phrase,subsective,abstract,
340,02,1,118,57,bad,doctrine,,,,,,abstract_subsective,compose,5.56,3.17,0.0,0.0,3,8,phrase,subsective,abstract,
39,02,1,119,7,kmlsdjtw,sunshine,,,,,,concrete_baseline,compose,0.0,4.75,0.0,0.0,8,8,word,baseline,concrete,
174,02,1,120,29,mghljkqr,truth,,,,,,abstract_baseline,compose,0.0,4.91,0.0,0.0,8,5,word,baseline,abstract,
789,02,1,121,63,vpbyzkgrf,hermit,,,,,,high,specificity,0.0,3.0,,,9,6,word,,,high
179,02,1,122,30,fictional,safety,,,,,,abstract_privative,compose,3.69,4.85,0.0,0.0,9,6,phrase,privative,abstract,
546,02,1,123,91,htbqzylm,success,,,,,,abstract_baseline,compose,0.0,4.92,0.0,0.0,8,7,word,baseline,abstract,
884,02,1,124,95,horse-drawn,vehicle,,,,,,mid,specificity,3.06,4.52,,,10,7,phrase,,,mid
779,02,1,125,60,light,meal,,,,,,mid,specificity,5.28,4.53,,,5,4,phrase,,,mid
797,02,1,126,66,marine,predator,,,,,,mid,specificity,4.2,3.89,,,6,8,phrase,,,mid
536,02,1,127,90,artificial,court,,,,,,concrete_privative,compose,3.85,5.1,3.11e-10,7.64e-10,10,5,phrase,privative,concrete,
429,02,1,128,72,wvcnz,door,,,,,,concrete_baseline,compose,0.0,5.26,0.0,0.0,5,4,word,baseline,concrete,
563,02,1,129,94,mock,plea,,,,,,abstract_privative,compose,3.74,3.63,4.51e-10,3.89e-10,4,4,phrase,privative,abstract,
201,02,1,130,34,rvqf,throne,,,,,,concrete_baseline,compose,0.0,4.0,0.0,0.0,4,6,word,baseline,concrete,
577,02,1,131,97,old,portrait,,,,,,concrete_subsective,compose,5.79,4.18,1.08e-08,8.55e-09,3,8,phrase,subsective,concrete,
419,02,1,132,70,former,triumph,Is it to be commemorated?,Rb,1.3932762145996094,0.0,,abstract_privative,compose,5.0,4.01,0.0,0.0,6,7,phrase,privative,abstract,
454,02,1,133,76,real,culture,,,,,,abstract_subsective,compose,5.53,4.73,0.0,0.0,4,7,phrase,subsective,abstract,
62,02,1,134,11,fictitious,trailer,,,,,,concrete_privative,compose,2.91,3.68,0.0,0.0,10,7,phrase,privative,concrete,
230,02,1,135,39,hypothetical,concert,,,,,,concrete_privative,compose,3.13,4.23,0.0,0.0,12,7,phrase,privative,concrete,
307,02,1,136,52,real,husband,,,,,,concrete_subsective,compose,5.53,4.94,0.0,0.0,4,7,phrase,subsective,concrete,
558,02,1,137,93,mghljkqr,cure,,,,,,abstract_baseline,compose,0.0,4.14,0.0,0.0,8,4,word,baseline,abstract,
170,02,1,138,29,fabricated,dog,,,,,,concrete_privative,compose,2.79,5.17,0.0,0.0,10,3,phrase,privative,concrete,
324,02,1,139,54,htbqzylm,consent,,,,,,abstract_baseline,compose,0.0,3.86,0.0,0.0,8,7,word,baseline,abstract,
384,02,1,140,64,tqvgqrz,remorse,,,,,,abstract_baseline,compose,0.0,3.29,0.0,0.0,7,7,word,baseline,abstract,
875,02,1,141,92,starchy,vegetable,,,,,,mid,specificity,2.52,4.18,,,7,9,phrase,,,mid
260,02,1,142,44,counterfeit,midwife,,,,,,concrete_privative,compose,3.64,3.59,0.0,0.0,11,7,phrase,privative,concrete,
745,02,1,143,49,htbqzylm,horse,Does it have scales?,Ry,0.9953386783599854,1.0,,low,specificity,0.0,4.99,,,8,5,word,,,low
859,02,1,144,87,qxsw,vegetable,Is it good for your health?,Rb,0.8118305206298828,1.0,,low,specificity,0.0,4.18,,,4,9,word,,,low
778,02,1,145,60,rvqf,meal,,,,,,low,specificity,0.0,4.53,,,4,4,word,,,low
132,02,1,146,22,zbxlv,glamour,,,,,,abstract_baseline,compose,0.0,3.88,0.0,0.0,5,7,word,baseline,abstract,
385,02,1,147,65,true,church,,,,,,concrete_subsective,compose,5.33,5.02,0.0,0.0,4,6,phrase,subsective,concrete,
544,02,1,148,91,bad,success,,,,,,abstract_subsective,compose,5.56,4.92,7.58e-09,8.29e-09,3,7,phrase,subsective,abstract,
422,02,1,149,71,virtual,strike,,,,,,concrete_privative,compose,3.63,4.73,0.0,0.0,7,6,phrase,privative,concrete,
167,02,1,150,28,false,option,,,,,,abstract_privative,compose,4.76,4.61,0.0,0.0,5,6,phrase,privative,abstract,
553,02,1,151,93,new,hug,,,,,,concrete_subsective,compose,5.98,4.13,9.77e-11,3e-10,3,3,phrase,subsective,concrete,
484,02,1,152,81,average,attempt,,,,,,abstract_subsective,compose,4.73,4.6,0.0,0.0,7,7,phrase,subsective,abstract,
323,02,1,153,54,imaginary,consent,,,,,,abstract_privative,compose,3.56,3.86,0.0,0.0,9,7,phrase,privative,abstract,
194,02,1,154,33,mythical,salt,,,,,,concrete_privative,compose,3.34,4.69,0.0,0.0,8,4,phrase,privative,concrete,
684,02,1,155,28,qxsw,shoplifting,,,,,,high,specificity,0.0,3.28,,,4,11,word,,,high
517,02,1,156,87,old,laugh,,,,,,concrete_subsective,compose,5.79,4.77,8.24e-09,2.54e-09,3,5,phrase,subsective,concrete,
772,02,1,157,58,zbxlv,mammal,,,,,,low,specificity,0.0,3.71,,,5,6,word,,,low
815,02,1,158,72,female,ruler,,,,,,mid,specificity,4.67,3.63,,,6,5,phrase,,,mid
696,02,1,159,32,kmlsdjtw,Chihuahua,,,,,,high,specificity,0.0,3.07,,,8,9,word,,,high
215,02,1,160,36,fake,service,,,,,,abstract_privative,compose,4.51,5.2,0.0,0.0,4,7,phrase,privative,abstract,
893,02,1,161,98,agricultural,vehicle,,,,,,mid,specificity,3.9,4.52,,,12,7,phrase,,,mid
364,02,1,162,61,true,function,,,,,,abstract_subsective,compose,5.33,4.06,0.0,0.0,4,8,phrase,subsective,abstract,
79,02,1,163,14,average,daughter,,,,,,concrete_subsective,compose,4.73,4.97,0.0,0.0,7,8,phrase,subsective,concrete,
638,02,1,164,13,religious,building,,,,,,mid,specificity,4.43,5.24,,,9,8,phrase,,,mid
164,02,1,165,28,fabricated,chef,,,,,,concrete_privative,compose,2.79,4.7,0.0,0.0,10,4,phrase,privative,concrete,
351,02,1,166,59,ypdcglkc,lynx,,,,,,concrete_baseline,compose,0.0,3.16,0.0,0.0,8,4,word,baseline,concrete,
855,02,1,167,85,fxldmr,palm,,,,,,high,specificity,0.0,3.87,,,6,4,word,,,high
406,02,1,168,68,real,fate,,,,,,abstract_subsective,compose,5.53,4.22,0.0,0.0,4,4,phrase,subsective,abstract,
232,02,1,169,39,good,romance,,,,,,abstract_subsective,compose,6.35,4.09,0.0,0.0,4,7,phrase,subsective,abstract,
808,02,1,170,70,vpbyzkgrf,reptile,,,,,,low,specificity,0.0,3.36,,,9,7,word,,,low
272,02,1,171,46,fabricated,morgue,,,,,,concrete_privative,compose,2.79,3.12,0.0,0.0,10,6,phrase,privative,concrete,
224,02,1,172,38,hypothetical,crab,,,,,,concrete_privative,compose,3.13,4.21,0.0,0.0,12,4,phrase,privative,concrete,
806,02,1,173,69,large,reptile,,,,,,mid,specificity,5.1,3.36,,,5,7,phrase,,,mid
408,02,1,174,68,ptrgsbkv,fate,,,,,,abstract_baseline,compose,0.0,4.22,0.0,0.0,8,4,word,baseline,abstract,
30,02,1,175,5,rvqf,pride,Is it good to have too much of it?,Ry,1.6665444374084473,1.0,,abstract_baseline,compose,0.0,4.48,0.0,0.0,4,5,word,baseline,abstract,
80,02,1,176,14,fabricated,daughter,,,,,,concrete_privative,compose,2.79,4.97,0.0,0.0,10,8,phrase,privative,concrete,
868,02,1,177,90,ptrgsbkv,vegetable,,,,,,low,specificity,0.0,4.18,,,8,9,word,,,low
768,02,1,178,56,ypdcglkc,bat,,,,,,high,specificity,0.0,4.3,,,8,3,word,,,high
206,02,1,179,35,fictional,lettuce,,,,,,concrete_privative,compose,3.69,3.81,0.0,0.0,9,7,phrase,privative,concrete,
350,02,1,180,59,fake,lynx,,,,,,concrete_privative,compose,4.51,3.16,0.0,0.0,4,4,phrase,privative,concrete,
756,02,2,1,52,vpbyzkgrf,violin,,,,,,high,specificity,0.0,3.82,,,9,6,word,,,high
873,02,2,2,91,bxfjwts,pea,,,,,,high,specificity,0.0,3.91,,,7,3,word,,,high
760,02,2,3,54,rvqf,male,,,,,,low,specificity,0.0,4.66,,,4,4,word,,,low
775,02,2,4,59,wvcnz,mammal,,,,,,low,specificity,0.0,3.71,,,5,6,word,,,low
565,02,2,5,95,actual,dungeon,,,,,,concrete_subsective,compose,4.6,3.14,1.36e-10,1.28e-10,6,7,phrase,subsective,concrete,
36,02,2,6,6,htbqzylm,manner,,,,,,abstract_baseline,compose,0.0,4.17,0.0,0.0,8,6,word,baseline,abstract,
634,02,2,7,12,ptrgsbkv,building,,,,,,low,specificity,0.0,5.24,,,8,8,word,,,low
102,02,2,8,17,tqvgqrz,blessing,,,,,,abstract_baseline,compose,0.0,3.81,0.0,0.0,7,8,word,baseline,abstract,
259,02,2,9,44,authentic,midwife,,,,,,concrete_subsective,compose,3.73,3.59,0.0,0.0,9,7,phrase,subsective,concrete,
440,02,2,10,74,fabricated,weapon,,,,,,concrete_privative,compose,2.79,4.29,0.0,0.0,10,6,phrase,privative,concrete,
332,02,2,11,56,spurious,doctor,,,,,,concrete_privative,compose,2.68,5.02,0.0,0.0,8,6,phrase,privative,concrete,
788,02,2,12,63,solitary,person,,,,,,mid,specificity,3.59,5.34,,,8,6,phrase,,,mid
584,02,2,13,98,virtual,slum,,,,,,concrete_privative,compose,3.63,3.32,1.49e-10,1.74e-10,7,4,phrase,privative,concrete,
275,02,2,14,46,spurious,deceit,,,,,,abstract_privative,compose,2.68,3.01,0.0,0.0,8,6,phrase,privative,abstract,
800,02,2,15,67,beauty,product,,,,,,mid,specificity,4.67,4.65,,,6,7,phrase,,,mid
45,02,2,16,8,rjdnw,reptile,,,,,,concrete_baseline,compose,0.0,3.36,0.0,0.0,5,7,word,baseline,concrete,
435,02,2,17,73,zrtqgfplh,bomber,,,,,,concrete_baseline,compose,0.0,3.86,0.0,0.0,9,6,word,baseline,concrete,
766,02,2,18,56,mghljkqr,mammal,,,,,,low,specificity,0.0,3.71,,,8,6,word,,,low
560,02,2,19,94,mythical,gorge,,,,,,concrete_privative,compose,3.34,3.52,0.0,0.0,8,5,phrase,privative,concrete,
678,02,2,20,26,zbxlv,chef,,,,,,high,specificity,0.0,4.7,,,5,4,word,,,high
883,02,2,21,95,bxfjwts,vehicle,Does it carry people?,Rb,1.149925947189331,1.0,,low,specificity,0.0,4.52,,,7,7,word,,,low
24,02,2,22,4,ptrgsbkv,spirit,,,,,,abstract_baseline,compose,0.0,4.66,0.0,0.0,8,6,word,baseline,abstract,
279,02,2,23,47,zrtqgfplh,rash,,,,,,concrete_baseline,compose,0.0,3.61,0.0,0.0,9,4,word,baseline,concrete,
452,02,2,24,76,phony,novel,,,,,,concrete_privative,compose,2.35,4.43,0.0,0.0,5,5,phrase,privative,concrete,
418,02,2,25,70,important,triumph,,,,,,abstract_subsective,compose,5.57,4.01,0.0,0.0,9,7,phrase,subsective,abstract,
864,02,2,26,88,mghljkqr,carrot,Does it grow on a tree?,Ry,0.7968690395355225,1.0,,high,specificity,0.0,4.08,,,8,6,word,,,high
562,02,2,27,94,perfect,plea,,,,,,abstract_subsective,compose,5.28,3.63,2.59e-10,2.07e-10,7,4,phrase,subsective,abstract,
137,02,2,28,23,fake,rating,Is it to be disregarded?,Rb,1.0083036422729492,1.0,,abstract_privative,compose,4.51,3.86,0.0,0.0,4,6,phrase,privative,abstract,
601,02,2,29,1,mghljkqr,alloy,,,,,,low,specificity,0.0,3.13,,,8,5,word,,,low
203,02,2,30,34,mock,method,,,,,,abstract_privative,compose,3.74,4.12,0.0,0.0,4,6,phrase,privative,abstract,
516,02,2,31,86,mtpv,wisdom,Does it usually come with age?,Rb,1.2197389602661133,1.0,,abstract_baseline,compose,0.0,3.92,0.0,0.0,4,6,word,baseline,abstract,
208,02,2,32,35,bad,fiction,,,,,,abstract_subsective,compose,5.56,4.11,0.0,0.0,3,7,phrase,subsective,abstract,
658,02,2,33,20,mtpv,cat,,,,,,low,specificity,0.0,4.83,,,4,3,word,,,low
556,02,2,34,93,typical,cure,Is it useful as medicine?,Rb,1.1529161930084229,1.0,,abstract_subsective,compose,4.51,4.14,6.93e-10,1.29e-09,7,4,phrase,subsective,abstract,
9,02,2,35,2,wvcnz,poison,,,,,,concrete_baseline,compose,0.0,3.92,0.0,0.0,5,6,word,baseline,concrete,
456,02,2,36,76,rjdnw,culture,,,,,,abstract_baseline,compose,0.0,4.73,0.0,0.0,5,7,word,baseline,abstract,
498,02,2,37,83,mghljkqr,moment,,,,,,abstract_baseline,compose,0.0,5.57,0.0,0.0,8,6,word,baseline,abstract,
